"id","agcy_agencies_id","title","tags","created_at","created_by_agency_member_id","updated_at","updated_by_agency_member_id","deleted_at","deleted_by_agency_member_id"
198,75,"สะพานไดอิจิเคียวเรียว : จุดชมวิวเส้นทางรถไฟสาย Tadami Line สุดโรแมนติกที่จังหวัดฟุกุชิมะ","ทัวร์ญี่ปุ่น,เที่ยวญี่ปุ่น,รีวิวญี่ปุ่น,สะพานไดอิจิเคียวเรียว,เที่ยวฟุกุชิมะ,ตั๋วเครื่องบินราคาประหยัด","2021-06-21 04:31:38",263,"2021-06-21 04:31:38",263,NULL,NULL
199,91,"The Vessel at Hudson Yards สถาปัตยกรรมรูปรังผึ้งสุดอลังการ แห่งนิวยอร์ก","นิวยอร์ก,อเมริกา,thevessel,Newyork,ต่างประเทศ,ในประเทศ","2021-06-22 02:38:17",328,"2021-06-22 02:38:17",328,NULL,NULL
200,91,"Santa Maddalena หมู่บ้านที่วิวงดงามอลังการราวกับภาพวาด","","2021-06-22 02:45:43",328,"2021-06-22 02:45:43",328,NULL,NULL
201,91,"The Wave คลื่นภูเขาหินทรายร้อยล้านปีแห่งแอริโซนา","สหรัฐฯ,อเมริกา,คลื่นภูเขาหินทราย","2021-06-22 13:41:15",328,"2021-06-22 13:41:15",328,NULL,NULL
202,75,"ศาลเจ้าคูชิดะ : ฮากาตะ ขอพรธุรกิจให้เจริญรุ่งเรือง เยือนคิวชูต้องมาสักครั้ง","ทัวร์ญี่ปุ่น,เที่ยวญี่ปุ่น,รีวิวญี่ปุ่น,ศาลเจ้าคูชิดะ,ฟุกุโอกะ,ฮากะตะ,คิวชู,ทัวร์คิวชู,ตั๋วเครื่องบินราคาประหยัด","2021-06-23 05:07:30",263,"2021-06-23 05:07:30",263,NULL,NULL
203,75,"แแ","","2021-06-23 05:36:31",263,"2021-06-23 05:36:38",263,"2021-06-23 05:36:38",263
204,75,"ปราสาทโอซาก้า : เที่ยวญี่ปุ่นช่วงซากุระ Osaka Castle","เที่ยวญี่ปุ่น,รีวิวญี่ปุ่น,แพคเกจทัวร์ญี่ปุ่น,ทัวร์ญี่ปุ่น,เที่ยวโอซาก้า,รีวิวโอซาก้า,แพคเกจทัวร์โอซาก้า,ทัวร์โอซาก้า,ปราสาทโอซาก้า,ซากุระ","2021-06-23 06:51:16",263,"2021-06-23 06:51:16",263,NULL,NULL
205,75,"หมู่บ้านโออุจิจูคุ : ย้อนเวลาไปยุคเอโดะ ชมวิวภูเขาสูงหมู่บ้านโบราณฟุกุชิมะ","","2021-06-23 07:47:17",263,"2021-06-23 08:43:34",263,"2021-06-23 08:43:34",263
206,75,"หมู่บ้านโออุจิจูคุ : ย้อนเวลาไปยุคเอโดะ ชมวิวภูเขาสูงหมู่บ้านโบราณฟุกุชิมะ","","2021-06-23 08:45:21",263,"2021-06-23 09:18:07",263,"2021-06-23 09:18:07",263
207,75,"หมู่บ้านโออุจิจูคุ : ย้อนเวลาไปยุคเอโดะ ชมวิวภูเขาสูงหมู่บ้านโบราณฟุกุชิมะ","ทัวร์ญี่ปุ่น,รีวิวญี่ปุ่น,แพคเกจทัวร์ญี่ปุ่น,รีวิวฟุกุชิมะ,ทัวร์ฟุกุชิมะ,แพคเกจฟุกุชิมะ,หมู่บ้านโออิจิจูคุ,หมู่บ้านโบราณฟุกุชิมะ","2021-06-23 09:20:29",263,"2021-06-23 10:17:24",263,NULL,NULL
208,1,"วัดอาสากุสะ เซนโซจิ อารัมบริก้า","","2021-06-23 09:42:41",272,"2021-06-23 09:42:41",272,NULL,NULL
209,1,"Testing","","2021-06-23 09:45:38",1,"2021-06-23 09:45:38",1,NULL,NULL
210,1,"Testing","","2021-06-23 09:46:33",1,"2022-03-09 04:20:27",272,NULL,NULL
211,75,"Dogo Onsen ออนเซ็นขึ้นชื่อเก่าแก่แห่งเมืองมัตสึยามะ จังหวัดเอฮิเมะ","รีวิวญี่ปุ่น,ทัวร์ญี่ปุ่น,เที่ยวญี่ปุ่น,โดโกะ ออนเซ็น,มัตสึยามะ,เอฮิเมะ,เที่ยวเอฮิเมะ","2021-06-23 11:54:50",263,"2021-06-23 11:57:52",263,NULL,NULL
212,75,"ทาคายาม่า : หมู่บ้านชิราคาวาโกะ สัมผัสใบไม้เปลี่ยนสี จังหวัดกิฟุ","ทัวร์ญี่ปุ่น,เที่ยวญี่ปุ่น,รีวิวญี่ปุ่น,หมู่บ้านชิราคาวาโกะ,ทาคายาม่า,กิฟุ,ตั๋วเครื่องบินราคาประหยัด","2021-06-24 02:25:57",263,"2021-06-24 02:25:57",263,NULL,NULL
213,75,"ปราสาทวากายาม่า : หลงไหลเสน่ห์วิวเมืองวากายาม่าดั่งต้องมนตร์","ทัวร์ญี่ปุ่น,รีวิวญี่ปุ่น,เที่ยวญี่ปุ่น,ปราสาทวากายาม่า,วากายาม่า,เที่ยววากายาม่า,ตั๋วเครื่องบินราคาถูก","2021-06-24 02:50:23",263,"2021-06-24 03:02:21",263,NULL,NULL
214,75,"โตเกียวดิสนีย์แลนด์ : ดินแดนแห่งฝัน ไปญี่ปุ่นกี่ครั้งก็ไม่เคยเบื่อ","ทัวร์ญี่ปุ่น,เที่ยวญี่ปุ่น,แพคเกจญี่ปุ่น,ทัวร์โตเกียว,เที่ยวโตเกียว,รีวิวโตเกียว,แพคเกจโตเกียว,ดิสนีย์แลนด์,โตเกียวดิสนีย์แลนด์,ดิสนีย์แลนด์โตเกียว,รีวิวญี่ปุ่น","2021-06-24 02:55:45",263,"2021-06-24 02:55:45",263,NULL,NULL
215,75,"พิพิธภัณฑ์ราเมงชินโยโกฮาม่า แหล่งรวมราเมงรสเลิศของญี่ปุ่น! (Shin-Yokohama Ramen Museum)","ทัวร์ญี่ปุ่น,รีวิวญี่ปุ่น,เที่ยวญี่ปุ่น,แพคเกจญี่ปุ่น,ทัวร์โยโกฮาม่า,รีวิวโยโกฮาม่า,เที่ยวโยโกฮาม่า,แพคเกจโยโกฮาม่า,พิพิธภัณฑ์ราเมงชิน,พิพิธภัณฑ์ราเมงชินโยโกฮาม่า","2021-06-24 03:10:38",263,"2021-06-24 03:10:38",263,NULL,NULL
216,75,"ถ้ำอาบุคุมะ : เที่ยวถ้ำหินงอกหินย้อยสุดตระการตา ณ ฟุกุชิมะ","ทัวร์ญี่ปุ่น,รีวิวญี่ปุ่น,เทียวญี่ปุ่น,ถ้ำอะบุคุมะ,ฟุกุชิมะ,ทัวร์ฟุกุชิมะ,ตั๋วเครื่องบินราคาถูก","2021-06-24 03:23:02",263,"2021-06-24 03:23:02",263,NULL,NULL
217,75,"ไดน่าแลนด์ ลานสกีกุโจ : เล่นสกีบนลานหิมะ นั่งกระเช้าชมวิวเทือกเขาแอลป์ตอนเหนือ ที่จังหวัดกิฟุ","ทัวร์ญี่ปุ่น,แพคเกจญี่ปุ่น,รีวิวญี่ปุ่น,เที่ยวญี่ปุ่น,ทัวร์กิฟุ,แพคเกจกิฟุ,รีวิกิฟุ,เที่ยวกิฟุ,ไดน่าแลนด์,ลานสกีไดน่าแลนด์,ไดน่าแลนด์ลานสกี,ลานสกีกุโจ","2021-06-24 03:23:28",263,"2021-06-24 03:23:28",263,NULL,NULL
218,75,"พิพิธภัณฑ์สัตว์น้ำฟุกุชิมะ : ตื่นตาตื่นใจกับสัตว์น้ำนานาชนิด แวะแชะจุดไฮไลท์ของพิพิธภัณฑ์","ทัวร์ญี่ปุ่น,รีวิวญี่ปุ่น,เที่ยวญี่ปุ่น,แพคเกจญี่ปุ่น,ทัวร์ฟุกุชิมะ,รีวิวฟุกุชิมะ,เที่ยวฟุกุชิมะ,แพคเกจฟฟุกุชิมะ,พิพิธภัณฑ์สัตว์น้ำฟุกุชิมะ,พิพิธภัณฑ์สัตว์น้ำญี่ปุ่น","2021-06-24 03:38:58",263,"2021-06-24 03:38:58",263,NULL,NULL
219,75,"คฤหาสน์เก่าตระกูลโฮริคิริ : ชมสถาปัตยกรรมบ้านพักของพ่อค้าและชาวนาผู้ร่ำรวยแบบดั้งเดิมที่ฟุกุชิมะ ผ่อนคลายด้วยการแช่เท้าในออนเซ็น","รีวิวญี่ปุ่น,ทัวร์ญี่ปุ่น,เที่ยวญี่ปุ่น,คฤหาสน์เก่าตระกูลโฮริคิริ,ฟุกุชิมะ,ทัวร์ฟุกุชิมะ,ตั๋วเครื่องบินราคาถูก","2021-06-24 03:39:55",263,"2021-06-24 03:39:55",263,NULL,NULL
220,75,"สปา รีสอร์ท ฮาวายเอียนส์ : สนุกไปกับสวนน้ำสไตล์ฮาวาย ชมการแสดงฮูล่าเกิร์ลส์ ที่เมืองอิวากิ ฟุกุชิมะ","ทัวร์ญี่ปุ่น,รีวิวญี่ปุ่น,เที่ยวญี่ปุ่น,แพคเกจญี่ปุ่น,ทัวร์ฟุกุชิมะ,รีวิวฟุกุชิมะ,เที่ยวฟุกุชิมะ,แพคเกจฟุกุชิมะ,สปาฮาวาเอียนส์,สปารีสอร์ทฮาวายเอียนส์,ฮูล่าเกิร์ลส์","2021-06-24 03:57:46",263,"2021-06-24 03:57:46",263,NULL,NULL
